District,Mandal,Date,Min Temp (°C),Max Temp (°C)
Hanumakonda,Nadikuda,20-Jun-22,25.8,36.2
Hanumakonda,Nadikuda,21-Jun-22,23.0,35.2
Hanumakonda,Nadikuda,22-Jun-22,23.8,28.9
Hanumakonda,Nadikuda,23-Jun-22,26.7,31.6
Hanumakonda,Nadikuda,24-Jun-22,27.4,34.9
Hanumakonda,Nadikuda,25-Jun-22,25.3,33.0
Hanumakonda,Nadikuda,26-Jun-22,23.6,32.7
Hanumakonda,Nadikuda,27-Jun-22,23.9,31.6
Hanumakonda,Nadikuda,28-Jun-22,25.3,32.6
Hanumakonda,Nadikuda,29-Jun-22,24.1,31.1
Hanumakonda,Nadikuda,30-Jun-22,26.4,33.0
Hanumakonda,Parkal,01-Jun-22,29.5,39.5
Hanumakonda,Parkal,02-Jun-22,30.5,38.5
Hanumakonda,Parkal,03-Jun-22,30.7,42.3
Hanumakonda,Parkal,04-Jun-22,31.5,41.2
Hanumakonda,Parkal,05-Jun-22,31.5,42.7
Hanumakonda,Parkal,06-Jun-22,30.2,42.6
Hanumakonda,Parkal,07-Jun-22,28.1,37.5
Hanumakonda,Parkal,08-Jun-22,31.3,41.7
Hanumakonda,Parkal,09-Jun-22,29.8,36.8
Hanumakonda,Parkal,10-Jun-22,30.9,40.2
Hanumakonda,Parkal,11-Jun-22,26.8,39.4
Hanumakonda,Parkal,12-Jun-22,25.6,37.4
Hanumakonda,Parkal,13-Jun-22,25.2,35.8
Hanumakonda,Parkal,14-Jun-22,27.3,35.2
Hanumakonda,Parkal,15-Jun-22,27.1,39.1
Hanumakonda,Parkal,16-Jun-22,23.4,38.5
Hanumakonda,Parkal,17-Jun-22,25.8,32.6
Hanumakonda,Parkal,18-Jun-22,26.9,32.9
Hanumakonda,Parkal,19-Jun-22,25.8,36.4
Hanumakonda,Parkal,20-Jun-22,25.6,34.3
Hanumakonda,Parkal,21-Jun-22,23.1,35.2
Hanumakonda,Parkal,22-Jun-22,23.8,30.6
Hanumakonda,Parkal,23-Jun-22,27.1,33.0
Hanumakonda,Parkal,24-Jun-22,27.3,34.4
Hanumakonda,Parkal,25-Jun-22,25.5,32.6
Hanumakonda,Parkal,26-Jun-22,23.6,32.5
Hanumakonda,Parkal,27-Jun-22,23.6,31.9
Hanumakonda,Parkal,28-Jun-22,25.9,33.0
Hanumakonda,Parkal,29-Jun-22,24.1,30.9
Hanumakonda,Parkal,30-Jun-22,26.2,32.9
Hanumakonda,Shayampet,01-Jun-22,28.1,41.4
Hanumakonda,Shayampet,02-Jun-22,29.7,39.3
Hanumakonda,Shayampet,03-Jun-22,29.8,44.1
Hanumakonda,Shayampet,04-Jun-22,30.9,42.3
Hanumakonda,Shayampet,05-Jun-22,30.7,44.7
Hanumakonda,Shayampet,06-Jun-22,29.0,43.8
Hanumakonda,Shayampet,07-Jun-22,27.2,39.3
Hanumakonda,Shayampet,08-Jun-22,29.6,42.4
Hanumakonda,Shayampet,09-Jun-22,29.3,39.2
Hanumakonda,Shayampet,10-Jun-22,29.8,41.8
Hanumakonda,Shayampet,11-Jun-22,25.2,40.5
Hanumakonda,Shayampet,12-Jun-22,25.0,39.0
Hanumakonda,Shayampet,13-Jun-22,25.5,39.4
Hanumakonda,Shayampet,14-Jun-22,26.2,36.9
Hanumakonda,Shayampet,15-Jun-22,26.0,38.8
Hanumakonda,Shayampet,16-Jun-22,23.4,39.2
Hanumakonda,Shayampet,17-Jun-22,25.3,33.7
Hanumakonda,Shayampet,18-Jun-22,26.4,33.7
Hanumakonda,Shayampet,19-Jun-22,26.2,37.0
Hanumakonda,Shayampet,20-Jun-22,25.1,34.5
Hanumakonda,Shayampet,21-Jun-22,22.9,36.9
Hanumakonda,Shayampet,22-Jun-22,23.4,29.9
Hanumakonda,Shayampet,23-Jun-22,26.3,32.8
Hanumakonda,Shayampet,24-Jun-22,26.3,36.2
Hanumakonda,Shayampet,25-Jun-22,25.1,32.8
Hanumakonda,Shayampet,26-Jun-22,23.6,32.5
Hanumakonda,Shayampet,27-Jun-22,23.0,32.2
Hanumakonda,Shayampet,28-Jun-22,25.3,32.3
Hanumakonda,Shayampet,29-Jun-22,25.1,32.2
Hanumakonda,Shayampet,30-Jun-22,26.0,34.5
Hanumakonda,Velair,01-Jun-22,28.9,39.0
Hanumakonda,Velair,02-Jun-22,29.8,38.7
Hanumakonda,Velair,03-Jun-22,28.4,41.6
Hanumakonda,Velair,04-Jun-22,31.4,39.9
Hanumakonda,Velair,05-Jun-22,27.6,42.2
Hanumakonda,Velair,06-Jun-22,29.7,41.7
Hanumakonda,Velair,07-Jun-22,25.5,37.7
Hanumakonda,Velair,08-Jun-22,30.5,42.0
Hanumakonda,Velair,09-Jun-22,28.1,38.1
Hanumakonda,Velair,10-Jun-22,29.6,40.8
Hanumakonda,Velair,11-Jun-22,27.4,38.9
Hanumakonda,Velair,12-Jun-22,25.6,39.1
Hanumakonda,Velair,13-Jun-22,26.2,38.7
Hanumakonda,Velair,14-Jun-22,26.5,36.4
Hanumakonda,Velair,15-Jun-22,25.6,38.0
Hanumakonda,Velair,16-Jun-22,23.4,36.5
Hanumakonda,Velair,17-Jun-22,23.6,33.3
Hanumakonda,Velair,18-Jun-22,24.3,33.9
Hanumakonda,Velair,19-Jun-22,26.0,34.0
Hanumakonda,Velair,20-Jun-22,25.6,33.1
Hanumakonda,Velair,21-Jun-22,22.7,34.1
Hanumakonda,Velair,22-Jun-22,22.7,32.8
Hanumakonda,Velair,23-Jun-22,24.8,30.9
Hanumakonda,Velair,24-Jun-22,25.5,35.2
Hanumakonda,Velair,25-Jun-22,23.3,32.4
Hanumakonda,Velair,26-Jun-22,23.4,32.8
Hanumakonda,Velair,27-Jun-22,23.0,33.0
Hanumakonda,Velair,28-Jun-22,24.6,30.9
Hanumakonda,Velair,29-Jun-22,25.6,31.2
Hanumakonda,Velair,30-Jun-22,25.5,33.8
Hyderabad,Amberpet,01-Jun-22,26.2,36.9
Hyderabad,Amberpet,02-Jun-22,29.0,36.1
Hyderabad,Amberpet,03-Jun-22,27.3,38.2
Hyderabad,Amberpet,04-Jun-22,29.0,38.2
Hyderabad,Amberpet,05-Jun-22,29.7,38.1
Hyderabad,Amberpet,06-Jun-22,27.4,40.2
Hyderabad,Amberpet,07-Jun-22,28.2,35.2
Hyderabad,Amberpet,08-Jun-22,28.1,39.5
Hyderabad,Amberpet,09-Jun-22,26.7,35.3
Hyderabad,Amberpet,10-Jun-22,27.9,36.9
Hyderabad,Amberpet,11-Jun-22,26.7,35.2
Hyderabad,Amberpet,12-Jun-22,26.7,35.0
Hyderabad,Amberpet,13-Jun-22,27.1,35.0
Hyderabad,Amberpet,14-Jun-22,24.2,36.2
Hyderabad,Amberpet,15-Jun-22,24.8,35.4
Hyderabad,Amberpet,16-Jun-22,24.5,32.7
Hyderabad,Amberpet,17-Jun-22,26.3,33.6
Hyderabad,Amberpet,18-Jun-22,27.0,35.4
Hyderabad,Amberpet,19-Jun-22,26.7,35.0
Hyderabad,Amberpet,20-Jun-22,25.3,32.9
Hyderabad,Amberpet,21-Jun-22,23.5,33.0
Hyderabad,Amberpet,22-Jun-22,25.0,31.7
Hyderabad,Amberpet,23-Jun-22,25.1,32.3
Hyderabad,Amberpet,24-Jun-22,25.8,32.8
Hyderabad,Amberpet,25-Jun-22,25.1,32.5
Hyderabad,Amberpet,26-Jun-22,24.3,32.7
Hyderabad,Amberpet,27-Jun-22,22.5,30.8
Hyderabad,Amberpet,28-Jun-22,23.6,30.0
Hyderabad,Amberpet,29-Jun-22,24.5,31.5
Hyderabad,Amberpet,30-Jun-22,25.4,32.4
Hyderabad,Ameerpet,01-Jun-22,25.1,36.7
Hyderabad,Ameerpet,02-Jun-22,28.4,35.6
Hyderabad,Ameerpet,03-Jun-22,26.7,39.4
Hyderabad,Ameerpet,04-Jun-22,28.8,39.4
Hyderabad,Ameerpet,05-Jun-22,29.7,39.4
Hyderabad,Ameerpet,06-Jun-22,26.4,39.1
Hyderabad,Ameerpet,07-Jun-22,28.9,36.6
Hyderabad,Ameerpet,08-Jun-22,27.3,39.3
Hyderabad,Ameerpet,09-Jun-22,25.7,35.1
Hyderabad,Ameerpet,10-Jun-22,27.2,37.1
Hyderabad,Ameerpet,11-Jun-22,25.8,36.6
Hyderabad,Ameerpet,12-Jun-22,26.1,34.5
Hyderabad,Ameerpet,13-Jun-22,26.4,34.5
Hyderabad,Ameerpet,14-Jun-22,23.9,36.9
Hyderabad,Ameerpet,15-Jun-22,23.4,33.7
Hyderabad,Ameerpet,16-Jun-22,23.9,34.8
Hyderabad,Ameerpet,17-Jun-22,26.0,34.1
Hyderabad,Ameerpet,18-Jun-22,27.1,34.8
Hyderabad,Ameerpet,19-Jun-22,26.1,32.8
Hyderabad,Ameerpet,20-Jun-22,25.2,32.3
Hyderabad,Ameerpet,21-Jun-22,22.7,33.7
Hyderabad,Ameerpet,22-Jun-22,24.7,30.3
Hyderabad,Ameerpet,23-Jun-22,25.0,32.7
Hyderabad,Ameerpet,24-Jun-22,25.1,34.3
Hyderabad,Ameerpet,25-Jun-22,24.4,33.0
Hyderabad,Ameerpet,26-Jun-22,23.5,32.3
Hyderabad,Ameerpet,27-Jun-22,21.8,30.3
Hyderabad,Ameerpet,28-Jun-22,22.9,30.5
Hyderabad,Ameerpet,29-Jun-22,23.3,30.0
Hyderabad,Ameerpet,30-Jun-22,24.5,32.8
Hyderabad,Asifnagar,01-Jun-22,25.1,37.8
Hyderabad,Asifnagar,02-Jun-22,28.2,36.6
Hyderabad,Asifnagar,03-Jun-22,26.6,39.0
Hyderabad,Asifnagar,04-Jun-22,27.6,38.7
Hyderabad,Asifnagar,05-Jun-22,29.3,38.7
Hyderabad,Asifnagar,06-Jun-22,26.5,40.5
Hyderabad,Asifnagar,07-Jun-22,27.6,35.0
Hyderabad,Asifnagar,08-Jun-22,27.3,40.1
Hyderabad,Asifnagar,09-Jun-22,26.1,36.0
Hyderabad,Asifnagar,10-Jun-22,27.1,37.1
Hyderabad,Asifnagar,11-Jun-22,25.9,36.1
Hyderabad,Asifnagar,12-Jun-22,26.0,34.8
Hyderabad,Asifnagar,13-Jun-22,26.5,36.0
Hyderabad,Asifnagar,14-Jun-22,23.4,36.9
Hyderabad,Asifnagar,15-Jun-22,24.0,35.1
Hyderabad,Asifnagar,16-Jun-22,23.1,33.0
Hyderabad,Asifnagar,17-Jun-22,25.9,33.3
Hyderabad,Asifnagar,18-Jun-22,27.0,34.7
Hyderabad,Asifnagar,19-Jun-22,26.1,34.3
Hyderabad,Asifnagar,20-Jun-22,25.1,32.7
Hyderabad,Asifnagar,21-Jun-22,22.8,33.0
Hyderabad,Asifnagar,22-Jun-22,24.2,32.6
Hyderabad,Asifnagar,23-Jun-22,24.4,32.2
Hyderabad,Asifnagar,24-Jun-22,25.0,32.8
Hyderabad,Asifnagar,25-Jun-22,24.4,32.6
Hyderabad,Asifnagar,26-Jun-22,23.6,33.0
Hyderabad,Asifnagar,27-Jun-22,21.7,31.6
Hyderabad,Asifnagar,28-Jun-22,23.3,29.8
Hyderabad,Asifnagar,29-Jun-22,24.1,31.6
Hyderabad,Asifnagar,30-Jun-22,24.6,33.0
Hyderabad,Bahadurpura,01-Jun-22,24.9,37.2
Hyderabad,Bahadurpura,02-Jun-22,27.7,36.2
Hyderabad,Bahadurpura,03-Jun-22,26.0,39.3
Hyderabad,Bahadurpura,04-Jun-22,28.8,38.6
Hyderabad,Bahadurpura,05-Jun-22,28.6,39.2
Hyderabad,Bahadurpura,06-Jun-22,26.1,40.4
Hyderabad,Bahadurpura,07-Jun-22,27.2,34.8
Hyderabad,Bahadurpura,08-Jun-22,26.8,39.9
Hyderabad,Bahadurpura,09-Jun-22,25.6,36.5
Hyderabad,Bahadurpura,10-Jun-22,26.8,37.0
Hyderabad,Bahadurpura,11-Jun-22,25.5,36.1
Hyderabad,Bahadurpura,12-Jun-22,25.6,35.4
Hyderabad,Bahadurpura,13-Jun-22,26.2,36.5
Hyderabad,Bahadurpura,14-Jun-22,23.5,35.9
Hyderabad,Bahadurpura,15-Jun-22,23.1,35.8
Hyderabad,Bahadurpura,16-Jun-22,22.8,36.3
Hyderabad,Bahadurpura,17-Jun-22,25.8,33.1
Hyderabad,Bahadurpura,18-Jun-22,26.8,34.8
Hyderabad,Bahadurpura,19-Jun-22,25.7,36.8
Hyderabad,Bahadurpura,20-Jun-22,25.0,33.0
Hyderabad,Bahadurpura,21-Jun-22,22.6,34.7
Hyderabad,Bahadurpura,22-Jun-22,24.0,32.9
Hyderabad,Bahadurpura,23-Jun-22,24.4,32.5
Hyderabad,Bahadurpura,24-Jun-22,24.9,33.6
Hyderabad,Bahadurpura,25-Jun-22,24.4,32.2
Hyderabad,Bahadurpura,26-Jun-22,23.6,32.4
Hyderabad,Bahadurpura,27-Jun-22,21.7,31.0
Hyderabad,Bahadurpura,28-Jun-22,23.4,30.2
Hyderabad,Bahadurpura,29-Jun-22,24.0,31.5
Hyderabad,Bahadurpura,30-Jun-22,24.5,32.3
Hyderabad,Bandlaguda,01-Jun-22,25.0,37.0
Hyderabad,Bandlaguda,02-Jun-22,27.9,35.8
Hyderabad,Bandlaguda,03-Jun-22,26.1,38.5
Hyderabad,Bandlaguda,04-Jun-22,29.0,38.3
Hyderabad,Bandlaguda,05-Jun-22,29.3,38.5
Hyderabad,Bandlaguda,06-Jun-22,26.2,40.1
Hyderabad,Bandlaguda,07-Jun-22,27.5,34.1
Hyderabad,Bandlaguda,08-Jun-22,26.9,39.3
Hyderabad,Bandlaguda,09-Jun-22,25.9,35.1
Hyderabad,Bandlaguda,10-Jun-22,26.9,36.9
Hyderabad,Bandlaguda,11-Jun-22,25.7,35.5
Hyderabad,Bandlaguda,12-Jun-22,25.9,35.2
Hyderabad,Bandlaguda,13-Jun-22,26.4,34.8
Hyderabad,Bandlaguda,14-Jun-22,23.4,35.6
Hyderabad,Bandlaguda,15-Jun-22,23.5,35.0
Hyderabad,Bandlaguda,16-Jun-22,22.3,32.7
Hyderabad,Bandlaguda,17-Jun-22,25.6,32.8
Hyderabad,Bandlaguda,18-Jun-22,25.7,34.5
Hyderabad,Bandlaguda,19-Jun-22,25.1,33.7
Hyderabad,Bandlaguda,20-Jun-22,25.1,32.5
Hyderabad,Bandlaguda,21-Jun-22,22.8,33.1
Hyderabad,Bandlaguda,22-Jun-22,24.1,30.6
Hyderabad,Bandlaguda,23-Jun-22,24.6,32.6
Hyderabad,Bandlaguda,24-Jun-22,25.0,32.9
Hyderabad,Bandlaguda,25-Jun-22,24.4,32.3
Hyderabad,Bandlaguda,26-Jun-22,23.8,32.8
Hyderabad,Bandlaguda,27-Jun-22,21.2,30.5
Hyderabad,Bandlaguda,28-Jun-22,23.3,29.4
Hyderabad,Bandlaguda,29-Jun-22,24.2,31.3
Hyderabad,Bandlaguda,30-Jun-22,24.6,32.8
Hyderabad,Charminar,01-Jun-22,26.1,37.9
Hyderabad,Charminar,02-Jun-22,28.7,36.8
Hyderabad,Charminar,03-Jun-22,27.2,39.4
Hyderabad,Charminar,04-Jun-22,29.9,38.9
Hyderabad,Charminar,05-Jun-22,30.1,39.1
Hyderabad,Charminar,06-Jun-22,27.4,41.7
Hyderabad,Charminar,07-Jun-22,28.4,35.9
Hyderabad,Charminar,08-Jun-22,27.9,40.7
Hyderabad,Charminar,09-Jun-22,27.0,36.4
Hyderabad,Charminar,10-Jun-22,27.8,37.5
Hyderabad,Charminar,11-Jun-22,26.6,36.3
Hyderabad,Charminar,12-Jun-22,26.8,36.1
Hyderabad,Charminar,13-Jun-22,27.3,36.8
Hyderabad,Charminar,14-Jun-22,24.2,37.1
Hyderabad,Charminar,15-Jun-22,24.5,36.7
Hyderabad,Charminar,16-Jun-22,24.1,34.7
Hyderabad,Charminar,17-Jun-22,26.7,34.6
Hyderabad,Charminar,18-Jun-22,27.3,35.8
Hyderabad,Charminar,19-Jun-22,26.7,35.1
Hyderabad,Charminar,20-Jun-22,25.9,33.7
Hyderabad,Charminar,21-Jun-22,23.4,35.5
Hyderabad,Charminar,22-Jun-22,24.8,32.2
Hyderabad,Charminar,23-Jun-22,25.0,32.5
Hyderabad,Charminar,24-Jun-22,25.5,34.1
Hyderabad,Charminar,25-Jun-22,24.7,32.8
Hyderabad,Charminar,26-Jun-22,24.5,32.9
Hyderabad,Charminar,27-Jun-22,22.2,31.2
Hyderabad,Charminar,28-Jun-22,23.6,30.3
Hyderabad,Charminar,29-Jun-22,24.9,31.4
Hyderabad,Charminar,30-Jun-22,25.4,32.9
Hyderabad,Golkonda,01-Jun-22,24.7,37.7
Hyderabad,Golkonda,02-Jun-22,27.7,36.7
Hyderabad,Golkonda,03-Jun-22,26.3,39.1
Hyderabad,Golkonda,04-Jun-22,28.1,39.3
Hyderabad,Golkonda,05-Jun-22,27.5,39.1
Hyderabad,Golkonda,06-Jun-22,26.4,40.1
Hyderabad,Golkonda,07-Jun-22,27.3,34.8
Hyderabad,Golkonda,08-Jun-22,26.9,40.3
Hyderabad,Golkonda,09-Jun-22,25.7,35.8
Hyderabad,Golkonda,10-Jun-22,26.9,37.3
Hyderabad,Golkonda,11-Jun-22,25.6,36.5
Hyderabad,Golkonda,12-Jun-22,25.7,35.4
Hyderabad,Golkonda,13-Jun-22,26.3,36.5
Hyderabad,Golkonda,14-Jun-22,23.4,36.3
Hyderabad,Golkonda,15-Jun-22,23.6,35.7
Hyderabad,Golkonda,16-Jun-22,23.3,33.4
Hyderabad,Golkonda,17-Jun-22,25.7,34.0
Hyderabad,Golkonda,18-Jun-22,24.8,35.5
Hyderabad,Golkonda,19-Jun-22,25.9,34.1
Hyderabad,Golkonda,20-Jun-22,24.8,32.8
Hyderabad,Golkonda,21-Jun-22,22.6,33.4
Hyderabad,Golkonda,22-Jun-22,23.6,32.0
Hyderabad,Golkonda,23-Jun-22,24.1,32.3
Hyderabad,Golkonda,24-Jun-22,24.8,33.5
Hyderabad,Golkonda,25-Jun-22,24.4,32.3
Hyderabad,Golkonda,26-Jun-22,23.3,32.5
Hyderabad,Golkonda,27-Jun-22,21.9,31.8
Hyderabad,Golkonda,28-Jun-22,23.0,29.5
Hyderabad,Golkonda,29-Jun-22,23.4,30.8
Hyderabad,Golkonda,30-Jun-22,24.4,32.9
Hyderabad,Himayatnagar,01-Jun-22,26.1,37.0
Hyderabad,Himayatnagar,02-Jun-22,28.9,35.5
Hyderabad,Himayatnagar,03-Jun-22,27.1,37.8
Hyderabad,Himayatnagar,04-Jun-22,29.4,37.8
Hyderabad,Himayatnagar,05-Jun-22,30.2,38.1
Hyderabad,Himayatnagar,06-Jun-22,27.1,40.3
Hyderabad,Himayatnagar,07-Jun-22,28.2,35.6
Hyderabad,Himayatnagar,08-Jun-22,27.8,39.0
Hyderabad,Himayatnagar,09-Jun-22,26.5,35.1
Hyderabad,Himayatnagar,10-Jun-22,27.7,36.8
Hyderabad,Himayatnagar,11-Jun-22,26.4,35.6
Hyderabad,Himayatnagar,12-Jun-22,26.6,34.9
Hyderabad,Himayatnagar,13-Jun-22,27.0,34.6
Hyderabad,Himayatnagar,14-Jun-22,24.4,36.2
Hyderabad,Himayatnagar,15-Jun-22,24.4,34.1
Hyderabad,Himayatnagar,16-Jun-22,24.5,32.9
Hyderabad,Himayatnagar,17-Jun-22,26.4,33.7
Hyderabad,Himayatnagar,18-Jun-22,27.2,34.9
Hyderabad,Himayatnagar,19-Jun-22,26.7,34.4
Hyderabad,Himayatnagar,20-Jun-22,25.6,32.5
Hyderabad,Himayatnagar,21-Jun-22,23.4,33.4
Hyderabad,Himayatnagar,22-Jun-22,24.8,32.4
Hyderabad,Himayatnagar,23-Jun-22,25.0,32.7
Hyderabad,Himayatnagar,24-Jun-22,25.5,33.0
Hyderabad,Himayatnagar,25-Jun-22,24.8,32.7
Hyderabad,Himayatnagar,26-Jun-22,23.8,32.9
Hyderabad,Himayatnagar,27-Jun-22,22.6,31.0
Hyderabad,Himayatnagar,28-Jun-22,23.5,30.0
Hyderabad,Himayatnagar,29-Jun-22,24.1,30.7
Hyderabad,Himayatnagar,30-Jun-22,24.7,32.1
Hyderabad,Khairatabad,01-Jun-22,24.3,37.8
Hyderabad,Khairatabad,02-Jun-22,28.2,37.0
Hyderabad,Khairatabad,03-Jun-22,26.6,38.9
Hyderabad,Khairatabad,04-Jun-22,28.0,38.9
Hyderabad,Khairatabad,05-Jun-22,29.6,39.0
Hyderabad,Khairatabad,06-Jun-22,26.3,40.1
Hyderabad,Khairatabad,07-Jun-22,27.6,35.6
Hyderabad,Khairatabad,08-Jun-22,27.1,40.0
Hyderabad,Khairatabad,09-Jun-22,25.5,36.5
Hyderabad,Khairatabad,10-Jun-22,27.0,36.9
Hyderabad,Khairatabad,11-Jun-22,25.7,36.3
Hyderabad,Khairatabad,12-Jun-22,26.0,35.3
Hyderabad,Khairatabad,13-Jun-22,26.2,35.2
Hyderabad,Khairatabad,14-Jun-22,23.7,36.0
Hyderabad,Khairatabad,15-Jun-22,23.4,34.8
Hyderabad,Khairatabad,16-Jun-22,23.9,33.5
Hyderabad,Khairatabad,17-Jun-22,25.8,32.8
Hyderabad,Khairatabad,18-Jun-22,25.2,35.4
Hyderabad,Khairatabad,19-Jun-22,25.9,33.7
Hyderabad,Khairatabad,20-Jun-22,24.9,33.0
Hyderabad,Khairatabad,21-Jun-22,22.6,34.1
Hyderabad,Khairatabad,22-Jun-22,24.4,32.3
Hyderabad,Khairatabad,23-Jun-22,24.4,34.0
Hyderabad,Khairatabad,24-Jun-22,24.8,33.8
Hyderabad,Khairatabad,25-Jun-22,24.3,32.9
Hyderabad,Khairatabad,26-Jun-22,23.1,33.3
Hyderabad,Khairatabad,27-Jun-22,21.5,31.9
Hyderabad,Khairatabad,28-Jun-22,22.7,30.2
Hyderabad,Khairatabad,29-Jun-22,23.3,32.0
Hyderabad,Khairatabad,30-Jun-22,24.3,33.9
Hyderabad,Maredpally,01-Jun-22,25.6,37.6
Hyderabad,Maredpally,02-Jun-22,28.5,37.1
Hyderabad,Maredpally,03-Jun-22,27.0,39.0
Hyderabad,Maredpally,04-Jun-22,25.5,38.5
Hyderabad,Maredpally,05-Jun-22,25.2,38.7
Hyderabad,Maredpally,06-Jun-22,24.9,40.8
Hyderabad,Maredpally,07-Jun-22,27.7,36.1
Hyderabad,Maredpally,08-Jun-22,27.3,39.7
Hyderabad,Maredpally,09-Jun-22,25.3,34.6
Hyderabad,Maredpally,10-Jun-22,26.9,37.2
Hyderabad,Maredpally,11-Jun-22,25.4,35.8
Hyderabad,Maredpally,12-Jun-22,25.8,35.2
Hyderabad,Maredpally,13-Jun-22,26.0,34.6
Hyderabad,Maredpally,14-Jun-22,23.0,36.0
Hyderabad,Maredpally,15-Jun-22,24.5,35.4
Hyderabad,Maredpally,16-Jun-22,24.2,33.2
Hyderabad,Maredpally,17-Jun-22,24.9,33.5
Hyderabad,Maredpally,18-Jun-22,25.4,35.8
Hyderabad,Maredpally,19-Jun-22,26.1,34.1
Hyderabad,Maredpally,20-Jun-22,25.0,33.9
Hyderabad,Maredpally,21-Jun-22,22.2,33.5
Hyderabad,Maredpally,22-Jun-22,23.9,32.1
Hyderabad,Maredpally,23-Jun-22,24.1,32.7
Hyderabad,Maredpally,24-Jun-22,24.5,33.3
Hyderabad,Maredpally,25-Jun-22,22.9,32.8
Hyderabad,Maredpally,26-Jun-22,22.4,32.5
Hyderabad,Maredpally,27-Jun-22,21.9,30.5
Hyderabad,Maredpally,28-Jun-22,22.4,29.9
Hyderabad,Maredpally,29-Jun-22,22.8,31.0
Hyderabad,Maredpally,30-Jun-22,24.4,32.7
Hyderabad,Musheerabad,01-Jun-22,25.9,37.4
Hyderabad,Musheerabad,02-Jun-22,28.7,36.2
Hyderabad,Musheerabad,03-Jun-22,26.8,38.4
Hyderabad,Musheerabad,04-Jun-22,28.6,38.2
Hyderabad,Musheerabad,05-Jun-22,29.9,38.1
Hyderabad,Musheerabad,06-Jun-22,26.6,40.2
Hyderabad,Musheerabad,07-Jun-22,27.9,35.4
Hyderabad,Musheerabad,08-Jun-22,27.5,39.2
Hyderabad,Musheerabad,09-Jun-22,26.0,35.2
Hyderabad,Musheerabad,10-Jun-22,27.4,36.8
Hyderabad,Musheerabad,11-Jun-22,26.1,35.6
Hyderabad,Musheerabad,12-Jun-22,26.2,35.1
Hyderabad,Musheerabad,13-Jun-22,26.6,35.1
Hyderabad,Musheerabad,14-Jun-22,23.9,35.6
Hyderabad,Musheerabad,15-Jun-22,24.8,35.5
Hyderabad,Musheerabad,16-Jun-22,24.3,33.0
Hyderabad,Musheerabad,17-Jun-22,25.7,32.9
Hyderabad,Musheerabad,18-Jun-22,26.3,35.6
Hyderabad,Musheerabad,19-Jun-22,26.5,34.0
Hyderabad,Musheerabad,20-Jun-22,25.5,32.8
Hyderabad,Musheerabad,21-Jun-22,23.0,33.4
Hyderabad,Musheerabad,22-Jun-22,24.7,32.8
Hyderabad,Musheerabad,23-Jun-22,24.9,32.3
Hyderabad,Musheerabad,24-Jun-22,25.5,33.5
Hyderabad,Musheerabad,25-Jun-22,24.1,32.5
Hyderabad,Musheerabad,26-Jun-22,23.6,32.6
Hyderabad,Musheerabad,27-Jun-22,22.4,30.2
Hyderabad,Musheerabad,28-Jun-22,23.5,29.8
Hyderabad,Musheerabad,29-Jun-22,23.8,30.1
Hyderabad,Musheerabad,30-Jun-22,25.0,33.0
Hyderabad,Nampally,01-Jun-22,25.6,37.8
Hyderabad,Nampally,02-Jun-22,28.5,36.5
Hyderabad,Nampally,03-Jun-22,26.8,38.8
Hyderabad,Nampally,04-Jun-22,29.0,39.4
Hyderabad,Nampally,05-Jun-22,29.7,38.9
Hyderabad,Nampally,06-Jun-22,26.8,41.6
Hyderabad,Nampally,07-Jun-22,27.9,35.5
Hyderabad,Nampally,08-Jun-22,27.5,40.3
Hyderabad,Nampally,09-Jun-22,26.1,36.6
Hyderabad,Nampally,10-Jun-22,27.4,37.7
Hyderabad,Nampally,11-Jun-22,26.1,37.1
Hyderabad,Nampally,12-Jun-22,26.3,36.3
Hyderabad,Nampally,13-Jun-22,26.6,36.4
Hyderabad,Nampally,14-Jun-22,23.7,37.5
Hyderabad,Nampally,15-Jun-22,24.2,35.7
Hyderabad,Nampally,16-Jun-22,23.2,34.2
Hyderabad,Nampally,17-Jun-22,26.1,34.8
Hyderabad,Nampally,18-Jun-22,27.1,36.3
Hyderabad,Nampally,19-Jun-22,26.4,35.9
Hyderabad,Nampally,20-Jun-22,25.4,32.9
Hyderabad,Nampally,21-Jun-22,23.0,34.8
Hyderabad,Nampally,22-Jun-22,24.4,32.9
Hyderabad,Nampally,23-Jun-22,24.7,33.6
Hyderabad,Nampally,24-Jun-22,25.1,33.8
Hyderabad,Nampally,25-Jun-22,24.6,32.7
Hyderabad,Nampally,26-Jun-22,23.8,33.6
Hyderabad,Nampally,27-Jun-22,21.7,32.1
Hyderabad,Nampally,28-Jun-22,23.0,30.4
Hyderabad,Nampally,29-Jun-22,23.7,31.7
Hyderabad,Nampally,30-Jun-22,25.0,33.4
Hyderabad,Saidabad,01-Jun-22,25.4,37.4
Hyderabad,Saidabad,02-Jun-22,28.4,36.2
Hyderabad,Saidabad,03-Jun-22,26.8,39.3
Hyderabad,Saidabad,04-Jun-22,29.3,38.6
Hyderabad,Saidabad,05-Jun-22,29.8,38.7
Hyderabad,Saidabad,06-Jun-22,26.8,40.9
Hyderabad,Saidabad,07-Jun-22,28.1,35.2
Hyderabad,Saidabad,08-Jun-22,27.5,39.7
Hyderabad,Saidabad,09-Jun-22,26.5,36.8
Hyderabad,Saidabad,10-Jun-22,27.4,36.6
Hyderabad,Saidabad,11-Jun-22,26.1,35.9
