District,Mandal,Date,Min Temp (°C),Max Temp (°C)
Nagarkurnool,Lingal,20-Jul-22,23.7,31.4
Nagarkurnool,Lingal,21-Jul-22,24.2,32.3
Nagarkurnool,Lingal,22-Jul-22,23.7,31.8
Nagarkurnool,Lingal,23-Jul-22,22.8,25.4
Nagarkurnool,Lingal,24-Jul-22,23.1,27.4
Nagarkurnool,Lingal,25-Jul-22,23.3,29.0
Nagarkurnool,Lingal,26-Jul-22,22.8,31.0
Nagarkurnool,Lingal,27-Jul-22,22.0,26.2
Nagarkurnool,Lingal,28-Jul-22,23.3,31.1
Nagarkurnool,Lingal,29-Jul-22,23.7,34.2
Nagarkurnool,Lingal,30-Jul-22,21.5,34.6
Nagarkurnool,Lingal,31-Jul-22,23.6,33.1
Nagarkurnool,Nagar_Kurnool,01-Jul-22,23.8,33.4
Nagarkurnool,Nagar_Kurnool,02-Jul-22,23.4,33.1
Nagarkurnool,Nagar_Kurnool,03-Jul-22,24.4,33.0
Nagarkurnool,Nagar_Kurnool,04-Jul-22,24.2,31.4
Nagarkurnool,Nagar_Kurnool,05-Jul-22,23.9,32.0
Nagarkurnool,Nagar_Kurnool,06-Jul-22,22.6,33.5
Nagarkurnool,Nagar_Kurnool,07-Jul-22,22.9,28.0
Nagarkurnool,Nagar_Kurnool,08-Jul-22,22.1,28.6
Nagarkurnool,Nagar_Kurnool,09-Jul-22,22.1,25.9
Nagarkurnool,Nagar_Kurnool,10-Jul-22,21.6,24.5
Nagarkurnool,Nagar_Kurnool,11-Jul-22,22.2,26.1
Nagarkurnool,Nagar_Kurnool,12-Jul-22,22.1,25.9
Nagarkurnool,Nagar_Kurnool,13-Jul-22,21.5,24.5
Nagarkurnool,Nagar_Kurnool,14-Jul-22,21.9,24.5
Nagarkurnool,Nagar_Kurnool,15-Jul-22,23.1,28.0
Nagarkurnool,Nagar_Kurnool,16-Jul-22,22.0,30.0
Nagarkurnool,Nagar_Kurnool,17-Jul-22,22.9,30.3
Nagarkurnool,Nagar_Kurnool,18-Jul-22,23.0,28.9
Nagarkurnool,Nagar_Kurnool,19-Jul-22,22.3,28.4
Nagarkurnool,Nagar_Kurnool,20-Jul-22,22.6,32.6
Nagarkurnool,Nagar_Kurnool,21-Jul-22,23.7,33.2
Nagarkurnool,Nagar_Kurnool,22-Jul-22,23.5,33.6
Nagarkurnool,Nagar_Kurnool,23-Jul-22,22.6,28.0
Nagarkurnool,Nagar_Kurnool,24-Jul-22,22.9,27.0
Nagarkurnool,Nagar_Kurnool,25-Jul-22,22.9,28.9
Nagarkurnool,Nagar_Kurnool,26-Jul-22,21.8,32.3
Nagarkurnool,Nagar_Kurnool,27-Jul-22,21.9,26.9
Nagarkurnool,Nagar_Kurnool,28-Jul-22,22.9,33.3
Nagarkurnool,Nagar_Kurnool,29-Jul-22,23.6,35.4
Nagarkurnool,Nagar_Kurnool,30-Jul-22,21.7,36.0
Nagarkurnool,Nagar_Kurnool,31-Jul-22,23.1,35.8
Nagarkurnool,Padra,01-Jul-22,23.5,31.3
Nagarkurnool,Padra,02-Jul-22,24.0,31.7
Nagarkurnool,Padra,03-Jul-22,24.6,30.7
Nagarkurnool,Padra,04-Jul-22,24.5,30.3
Nagarkurnool,Padra,05-Jul-22,23.4,31.0
Nagarkurnool,Padra,06-Jul-22,22.7,32.1
Nagarkurnool,Padra,07-Jul-22,23.3,27.0
Nagarkurnool,Padra,08-Jul-22,22.2,27.0
Nagarkurnool,Padra,09-Jul-22,21.6,24.3
Nagarkurnool,Padra,10-Jul-22,21.4,24.1
Nagarkurnool,Padra,11-Jul-22,22.7,25.5
Nagarkurnool,Padra,12-Jul-22,22.0,25.0
Nagarkurnool,Padra,13-Jul-22,21.7,23.6
Nagarkurnool,Padra,14-Jul-22,22.3,23.7
Nagarkurnool,Padra,15-Jul-22,23.0,27.0
Nagarkurnool,Padra,16-Jul-22,22.8,29.8
Nagarkurnool,Padra,17-Jul-22,23.1,29.2
Nagarkurnool,Padra,18-Jul-22,23.2,27.3
Nagarkurnool,Padra,19-Jul-22,22.8,28.2
Nagarkurnool,Padra,20-Jul-22,23.6,30.6
Nagarkurnool,Padra,21-Jul-22,23.7,31.1
Nagarkurnool,Padra,22-Jul-22,23.1,31.5
Nagarkurnool,Padra,23-Jul-22,22.6,24.8
Nagarkurnool,Padra,24-Jul-22,22.9,26.4
Nagarkurnool,Padra,25-Jul-22,22.7,27.6
Nagarkurnool,Padra,26-Jul-22,22.7,29.2
Nagarkurnool,Padra,27-Jul-22,22.6,25.4
Nagarkurnool,Padra,28-Jul-22,22.1,29.7
Nagarkurnool,Padra,29-Jul-22,22.9,31.7
Nagarkurnool,Padra,30-Jul-22,23.0,34.4
Nagarkurnool,Padra,31-Jul-22,22.9,32.8
Nagarkurnool,Peddakothapalle,01-Jul-22,23.6,34.7
Nagarkurnool,Peddakothapalle,02-Jul-22,23.7,33.2
Nagarkurnool,Peddakothapalle,03-Jul-22,23.5,32.9
Nagarkurnool,Peddakothapalle,04-Jul-22,24.4,32.9
Nagarkurnool,Peddakothapalle,05-Jul-22,24.2,32.4
Nagarkurnool,Peddakothapalle,06-Jul-22,23.0,33.0
Nagarkurnool,Peddakothapalle,07-Jul-22,23.3,28.7
Nagarkurnool,Peddakothapalle,08-Jul-22,22.3,29.0
Nagarkurnool,Peddakothapalle,09-Jul-22,22.3,25.6
Nagarkurnool,Peddakothapalle,10-Jul-22,21.9,24.8
Nagarkurnool,Peddakothapalle,11-Jul-22,22.9,27.6
Nagarkurnool,Peddakothapalle,12-Jul-22,22.4,27.1
Nagarkurnool,Peddakothapalle,13-Jul-22,22.1,25.8
Nagarkurnool,Peddakothapalle,14-Jul-22,22.6,25.1
Nagarkurnool,Peddakothapalle,15-Jul-22,23.5,28.8
Nagarkurnool,Peddakothapalle,16-Jul-22,22.0,30.9
Nagarkurnool,Peddakothapalle,17-Jul-22,23.5,31.1
Nagarkurnool,Peddakothapalle,18-Jul-22,23.1,30.7
Nagarkurnool,Peddakothapalle,19-Jul-22,23.0,31.5
Nagarkurnool,Peddakothapalle,20-Jul-22,23.0,33.8
Nagarkurnool,Peddakothapalle,21-Jul-22,24.0,33.5
Nagarkurnool,Peddakothapalle,22-Jul-22,23.8,34.6
Nagarkurnool,Peddakothapalle,23-Jul-22,23.0,27.0
Nagarkurnool,Peddakothapalle,24-Jul-22,23.3,28.5
Nagarkurnool,Peddakothapalle,25-Jul-22,23.7,31.6
Nagarkurnool,Peddakothapalle,26-Jul-22,22.6,32.6
Nagarkurnool,Peddakothapalle,27-Jul-22,22.3,26.1
Nagarkurnool,Peddakothapalle,28-Jul-22,23.1,34.6
Nagarkurnool,Peddakothapalle,29-Jul-22,23.7,36.7
Nagarkurnool,Peddakothapalle,30-Jul-22,21.7,34.8
Nagarkurnool,Peddakothapalle,31-Jul-22,23.7,37.6
Nagarkurnool,Pentlavelli,01-Jul-22,24.4,33.8
Nagarkurnool,Pentlavelli,02-Jul-22,24.3,33.1
Nagarkurnool,Pentlavelli,03-Jul-22,25.0,32.8
Nagarkurnool,Pentlavelli,04-Jul-22,25.7,32.7
Nagarkurnool,Pentlavelli,05-Jul-22,25.5,33.0
Nagarkurnool,Pentlavelli,06-Jul-22,24.0,33.0
Nagarkurnool,Pentlavelli,07-Jul-22,24.0,28.4
Nagarkurnool,Pentlavelli,08-Jul-22,23.4,29.7
Nagarkurnool,Pentlavelli,09-Jul-22,23.3,27.9
Nagarkurnool,Pentlavelli,10-Jul-22,23.2,25.7
Nagarkurnool,Pentlavelli,11-Jul-22,23.5,28.6
Nagarkurnool,Pentlavelli,12-Jul-22,23.5,27.5
Nagarkurnool,Pentlavelli,13-Jul-22,22.4,27.0
Nagarkurnool,Pentlavelli,14-Jul-22,22.9,25.6
Nagarkurnool,Pentlavelli,15-Jul-22,24.3,30.5
Nagarkurnool,Pentlavelli,16-Jul-22,22.5,31.9
Nagarkurnool,Pentlavelli,17-Jul-22,23.6,31.7
Nagarkurnool,Pentlavelli,18-Jul-22,23.8,31.6
Nagarkurnool,Pentlavelli,19-Jul-22,23.8,30.8
Nagarkurnool,Pentlavelli,20-Jul-22,24.2,32.8
Nagarkurnool,Pentlavelli,21-Jul-22,25.4,33.2
Nagarkurnool,Pentlavelli,22-Jul-22,25.7,33.2
Nagarkurnool,Pentlavelli,23-Jul-22,23.6,28.3
Nagarkurnool,Pentlavelli,24-Jul-22,24.8,28.5
Nagarkurnool,Pentlavelli,25-Jul-22,24.9,30.6
Nagarkurnool,Pentlavelli,26-Jul-22,23.3,32.0
Nagarkurnool,Pentlavelli,27-Jul-22,23.7,25.5
Nagarkurnool,Pentlavelli,28-Jul-22,25.0,32.8
Nagarkurnool,Pentlavelli,29-Jul-22,26.0,33.8
Nagarkurnool,Pentlavelli,30-Jul-22,24.3,35.1
Nagarkurnool,Pentlavelli,31-Jul-22,25.3,34.3
Nagarkurnool,Tadoor,01-Jul-22,24.6,33.0
Nagarkurnool,Tadoor,02-Jul-22,24.9,33.1
Nagarkurnool,Tadoor,03-Jul-22,25.1,32.4
Nagarkurnool,Tadoor,04-Jul-22,24.9,31.2
Nagarkurnool,Tadoor,05-Jul-22,24.5,30.9
Nagarkurnool,Tadoor,06-Jul-22,23.5,33.0
Nagarkurnool,Tadoor,07-Jul-22,23.8,28.4
Nagarkurnool,Tadoor,08-Jul-22,22.9,28.2
Nagarkurnool,Tadoor,09-Jul-22,22.6,26.3
Nagarkurnool,Tadoor,10-Jul-22,21.5,24.5
Nagarkurnool,Tadoor,11-Jul-22,22.8,26.1
Nagarkurnool,Tadoor,12-Jul-22,22.7,26.0
Nagarkurnool,Tadoor,13-Jul-22,22.4,24.5
Nagarkurnool,Tadoor,14-Jul-22,23.0,25.0
Nagarkurnool,Tadoor,15-Jul-22,23.6,27.9
Nagarkurnool,Tadoor,16-Jul-22,23.0,30.3
Nagarkurnool,Tadoor,17-Jul-22,23.9,31.5
Nagarkurnool,Tadoor,18-Jul-22,23.4,28.9
Nagarkurnool,Tadoor,19-Jul-22,23.0,28.2
Nagarkurnool,Tadoor,20-Jul-22,24.3,32.1
Nagarkurnool,Tadoor,21-Jul-22,25.1,32.6
Nagarkurnool,Tadoor,22-Jul-22,24.2,32.7
Nagarkurnool,Tadoor,23-Jul-22,23.5,27.5
Nagarkurnool,Tadoor,24-Jul-22,23.8,26.7
Nagarkurnool,Tadoor,25-Jul-22,23.9,28.5
Nagarkurnool,Tadoor,26-Jul-22,23.6,32.1
Nagarkurnool,Tadoor,27-Jul-22,22.8,26.5
Nagarkurnool,Tadoor,28-Jul-22,23.9,31.9
Nagarkurnool,Tadoor,29-Jul-22,24.5,32.9
Nagarkurnool,Tadoor,30-Jul-22,23.6,36.5
Nagarkurnool,Tadoor,31-Jul-22,24.2,33.8
Nagarkurnool,Telkapalle,01-Jul-22,24.8,32.9
Nagarkurnool,Telkapalle,02-Jul-22,24.7,32.9
Nagarkurnool,Telkapalle,03-Jul-22,25.2,32.4
Nagarkurnool,Telkapalle,04-Jul-22,24.9,31.5
Nagarkurnool,Telkapalle,05-Jul-22,24.2,31.5
Nagarkurnool,Telkapalle,06-Jul-22,23.3,32.9
Nagarkurnool,Telkapalle,07-Jul-22,23.4,28.5
Nagarkurnool,Telkapalle,08-Jul-22,22.8,27.8
Nagarkurnool,Telkapalle,09-Jul-22,22.8,26.1
Nagarkurnool,Telkapalle,10-Jul-22,22.3,25.1
Nagarkurnool,Telkapalle,11-Jul-22,23.3,26.6
Nagarkurnool,Telkapalle,12-Jul-22,22.8,26.1
Nagarkurnool,Telkapalle,13-Jul-22,22.5,24.8
Nagarkurnool,Telkapalle,14-Jul-22,22.8,24.9
Nagarkurnool,Telkapalle,15-Jul-22,23.8,28.0
Nagarkurnool,Telkapalle,16-Jul-22,22.9,30.5
Nagarkurnool,Telkapalle,17-Jul-22,23.8,30.3
Nagarkurnool,Telkapalle,18-Jul-22,23.9,29.1
Nagarkurnool,Telkapalle,19-Jul-22,23.2,29.6
Nagarkurnool,Telkapalle,20-Jul-22,23.7,31.8
Nagarkurnool,Telkapalle,21-Jul-22,25.0,33.0
Nagarkurnool,Telkapalle,22-Jul-22,24.3,32.4
Nagarkurnool,Telkapalle,23-Jul-22,23.5,26.8
Nagarkurnool,Telkapalle,24-Jul-22,23.4,28.0
Nagarkurnool,Telkapalle,25-Jul-22,23.4,28.8
Nagarkurnool,Telkapalle,26-Jul-22,23.0,30.8
Nagarkurnool,Telkapalle,27-Jul-22,22.7,26.5
Nagarkurnool,Telkapalle,28-Jul-22,23.8,32.6
Nagarkurnool,Telkapalle,29-Jul-22,24.2,32.9
Nagarkurnool,Telkapalle,30-Jul-22,21.7,33.2
Nagarkurnool,Telkapalle,31-Jul-22,24.2,34.5
Nagarkurnool,Thimmajipeta,01-Jul-22,23.3,32.5
Nagarkurnool,Thimmajipeta,02-Jul-22,23.7,31.9
Nagarkurnool,Thimmajipeta,03-Jul-22,24.1,32.7
Nagarkurnool,Thimmajipeta,04-Jul-22,23.7,32.5
Nagarkurnool,Thimmajipeta,05-Jul-22,23.2,30.1
Nagarkurnool,Thimmajipeta,06-Jul-22,22.4,32.3
Nagarkurnool,Thimmajipeta,07-Jul-22,22.9,27.6
Nagarkurnool,Thimmajipeta,08-Jul-22,22.0,28.2
Nagarkurnool,Thimmajipeta,09-Jul-22,22.0,25.5
Nagarkurnool,Thimmajipeta,10-Jul-22,21.4,25.2
Nagarkurnool,Thimmajipeta,11-Jul-22,22.5,27.4
Nagarkurnool,Thimmajipeta,12-Jul-22,21.8,27.4
Nagarkurnool,Thimmajipeta,13-Jul-22,21.1,25.7
Nagarkurnool,Thimmajipeta,14-Jul-22,22.2,25.6
Nagarkurnool,Thimmajipeta,15-Jul-22,22.7,28.1
Nagarkurnool,Thimmajipeta,16-Jul-22,21.9,30.7
Nagarkurnool,Thimmajipeta,17-Jul-22,22.7,32.5
Nagarkurnool,Thimmajipeta,18-Jul-22,22.9,30.0
Nagarkurnool,Thimmajipeta,19-Jul-22,22.2,27.9
Nagarkurnool,Thimmajipeta,20-Jul-22,22.8,31.1
Nagarkurnool,Thimmajipeta,21-Jul-22,23.5,32.3
Nagarkurnool,Thimmajipeta,22-Jul-22,24.3,32.7
Nagarkurnool,Thimmajipeta,23-Jul-22,22.7,27.7
Nagarkurnool,Thimmajipeta,24-Jul-22,23.0,28.0
Nagarkurnool,Thimmajipeta,25-Jul-22,22.6,28.3
Nagarkurnool,Thimmajipeta,26-Jul-22,22.5,29.7
Nagarkurnool,Thimmajipeta,27-Jul-22,22.5,27.4
Nagarkurnool,Thimmajipeta,28-Jul-22,22.5,32.2
Nagarkurnool,Thimmajipeta,29-Jul-22,23.3,34.6
Nagarkurnool,Thimmajipeta,30-Jul-22,22.0,32.9
Nagarkurnool,Thimmajipeta,31-Jul-22,22.9,33.8
Nagarkurnool,Uppunuthala,01-Jul-22,23.9,33.0
Nagarkurnool,Uppunuthala,02-Jul-22,24.5,34.1
Nagarkurnool,Uppunuthala,03-Jul-22,24.9,32.8
Nagarkurnool,Uppunuthala,04-Jul-22,25.1,32.4
Nagarkurnool,Uppunuthala,05-Jul-22,24.2,31.5
Nagarkurnool,Uppunuthala,06-Jul-22,23.0,33.2
Nagarkurnool,Uppunuthala,07-Jul-22,23.3,28.3
Nagarkurnool,Uppunuthala,08-Jul-22,22.6,29.7
Nagarkurnool,Uppunuthala,09-Jul-22,22.1,25.8
Nagarkurnool,Uppunuthala,10-Jul-22,22.0,24.8
Nagarkurnool,Uppunuthala,11-Jul-22,23.1,26.4
Nagarkurnool,Uppunuthala,12-Jul-22,22.4,26.0
Nagarkurnool,Uppunuthala,13-Jul-22,22.2,24.5
Nagarkurnool,Uppunuthala,14-Jul-22,22.5,24.9
Nagarkurnool,Uppunuthala,15-Jul-22,23.3,28.4
Nagarkurnool,Uppunuthala,16-Jul-22,22.6,31.8
Nagarkurnool,Uppunuthala,17-Jul-22,23.4,31.6
Nagarkurnool,Uppunuthala,18-Jul-22,23.5,28.9
Nagarkurnool,Uppunuthala,19-Jul-22,23.1,30.1
Nagarkurnool,Uppunuthala,20-Jul-22,23.8,32.9
Nagarkurnool,Uppunuthala,21-Jul-22,25.0,33.0
Nagarkurnool,Uppunuthala,22-Jul-22,24.1,33.2
Nagarkurnool,Uppunuthala,23-Jul-22,23.2,27.2
Nagarkurnool,Uppunuthala,24-Jul-22,23.5,28.4
Nagarkurnool,Uppunuthala,25-Jul-22,23.3,30.6
Nagarkurnool,Uppunuthala,26-Jul-22,22.9,32.1
Nagarkurnool,Uppunuthala,27-Jul-22,22.6,27.7
Nagarkurnool,Uppunuthala,28-Jul-22,22.8,33.4
Nagarkurnool,Uppunuthala,29-Jul-22,23.6,34.0
Nagarkurnool,Uppunuthala,30-Jul-22,22.9,36.3
Nagarkurnool,Uppunuthala,31-Jul-22,23.6,34.7
Nagarkurnool,Urkonda,01-Jul-22,23.3,32.8
Nagarkurnool,Urkonda,02-Jul-22,23.3,32.7
Nagarkurnool,Urkonda,03-Jul-22,24.1,32.4
Nagarkurnool,Urkonda,04-Jul-22,23.4,32.1
Nagarkurnool,Urkonda,05-Jul-22,22.9,30.1
Nagarkurnool,Urkonda,06-Jul-22,21.9,32.6
Nagarkurnool,Urkonda,07-Jul-22,23.1,27.2
Nagarkurnool,Urkonda,08-Jul-22,22.1,28.9
Nagarkurnool,Urkonda,09-Jul-22,21.8,25.4
Nagarkurnool,Urkonda,10-Jul-22,21.4,23.7
Nagarkurnool,Urkonda,11-Jul-22,22.5,25.4
Nagarkurnool,Urkonda,12-Jul-22,21.9,26.1
Nagarkurnool,Urkonda,13-Jul-22,21.5,23.8
Nagarkurnool,Urkonda,14-Jul-22,22.0,24.1
Nagarkurnool,Urkonda,15-Jul-22,22.9,28.0
Nagarkurnool,Urkonda,16-Jul-22,22.1,29.1
Nagarkurnool,Urkonda,17-Jul-22,22.6,31.1
Nagarkurnool,Urkonda,18-Jul-22,22.9,28.4
Nagarkurnool,Urkonda,19-Jul-22,21.7,27.0
Nagarkurnool,Urkonda,20-Jul-22,22.4,31.3
Nagarkurnool,Urkonda,21-Jul-22,23.5,32.8
Nagarkurnool,Urkonda,22-Jul-22,23.8,32.2
Nagarkurnool,Urkonda,23-Jul-22,22.3,27.0
Nagarkurnool,Urkonda,24-Jul-22,22.4,26.5
Nagarkurnool,Urkonda,25-Jul-22,22.3,28.7
Nagarkurnool,Urkonda,26-Jul-22,23.0,30.3
Nagarkurnool,Urkonda,27-Jul-22,23.0,25.1
Nagarkurnool,Urkonda,28-Jul-22,23.1,31.1
Nagarkurnool,Urkonda,29-Jul-22,23.4,32.9
Nagarkurnool,Urkonda,30-Jul-22,21.9,34.5
Nagarkurnool,Urkonda,31-Jul-22,23.0,34.0
Nagarkurnool,Vangoor,01-Jul-22,24.2,34.1
Nagarkurnool,Vangoor,02-Jul-22,23.9,34.0
Nagarkurnool,Vangoor,03-Jul-22,24.9,32.6
Nagarkurnool,Vangoor,04-Jul-22,24.7,32.6
Nagarkurnool,Vangoor,05-Jul-22,23.3,32.1
Nagarkurnool,Vangoor,06-Jul-22,22.6,35.0
Nagarkurnool,Vangoor,07-Jul-22,23.4,28.6
Nagarkurnool,Vangoor,08-Jul-22,22.5,30.7
Nagarkurnool,Vangoor,09-Jul-22,21.7,25.6
Nagarkurnool,Vangoor,10-Jul-22,21.8,25.2
Nagarkurnool,Vangoor,11-Jul-22,23.1,26.9
Nagarkurnool,Vangoor,12-Jul-22,22.2,26.6
Nagarkurnool,Vangoor,13-Jul-22,22.1,24.3
Nagarkurnool,Vangoor,14-Jul-22,22.7,25.8
Nagarkurnool,Vangoor,15-Jul-22,23.5,29.4
Nagarkurnool,Vangoor,16-Jul-22,22.7,32.4
Nagarkurnool,Vangoor,17-Jul-22,23.5,32.4
Nagarkurnool,Vangoor,18-Jul-22,23.3,29.7
Nagarkurnool,Vangoor,19-Jul-22,22.8,30.0
Nagarkurnool,Vangoor,20-Jul-22,23.6,33.3
Nagarkurnool,Vangoor,21-Jul-22,24.9,34.9
Nagarkurnool,Vangoor,22-Jul-22,24.2,33.3
Nagarkurnool,Vangoor,23-Jul-22,22.9,27.4
Nagarkurnool,Vangoor,24-Jul-22,23.3,28.9
Nagarkurnool,Vangoor,25-Jul-22,23.5,31.6
Nagarkurnool,Vangoor,26-Jul-22,23.5,32.8
Nagarkurnool,Vangoor,27-Jul-22,23.0,28.1
Nagarkurnool,Vangoor,28-Jul-22,23.8,32.5
Nagarkurnool,Vangoor,29-Jul-22,24.1,33.2
Nagarkurnool,Vangoor,30-Jul-22,22.5,33.7
Nagarkurnool,Vangoor,31-Jul-22,23.6,35.8
Nagarkurnool,Veldanda,01-Jul-22,24.1,34.1
Nagarkurnool,Veldanda,02-Jul-22,23.0,34.0
Nagarkurnool,Veldanda,03-Jul-22,24.5,32.0
Nagarkurnool,Veldanda,04-Jul-22,23.4,32.1
Nagarkurnool,Veldanda,05-Jul-22,23.4,31.2
Nagarkurnool,Veldanda,06-Jul-22,22.3,33.3
Nagarkurnool,Veldanda,07-Jul-22,23.3,27.8
Nagarkurnool,Veldanda,08-Jul-22,22.4,28.9
Nagarkurnool,Veldanda,09-Jul-22,21.9,26.0
Nagarkurnool,Veldanda,10-Jul-22,21.7,24.9
Nagarkurnool,Veldanda,11-Jul-22,23.0,26.1
Nagarkurnool,Veldanda,12-Jul-22,22.1,26.3
Nagarkurnool,Veldanda,13-Jul-22,21.5,24.1
Nagarkurnool,Veldanda,14-Jul-22,22.4,24.9
Nagarkurnool,Veldanda,15-Jul-22,23.2,28.4
Nagarkurnool,Veldanda,16-Jul-22,22.6,31.4
Nagarkurnool,Veldanda,17-Jul-22,23.0,31.9
Nagarkurnool,Veldanda,18-Jul-22,23.0,28.9
Nagarkurnool,Veldanda,19-Jul-22,22.4,28.7
Nagarkurnool,Veldanda,20-Jul-22,23.1,32.0
Nagarkurnool,Veldanda,21-Jul-22,23.9,32.7
Nagarkurnool,Veldanda,22-Jul-22,23.8,33.2
Nagarkurnool,Veldanda,23-Jul-22,22.5,27.6
Nagarkurnool,Veldanda,24-Jul-22,22.6,27.2
Nagarkurnool,Veldanda,25-Jul-22,22.4,29.8
Nagarkurnool,Veldanda,26-Jul-22,23.2,32.2
Nagarkurnool,Veldanda,27-Jul-22,23.1,26.1
Nagarkurnool,Veldanda,28-Jul-22,23.3,32.6
Nagarkurnool,Veldanda,29-Jul-22,23.6,33.5
Nagarkurnool,Veldanda,30-Jul-22,21.5,35.3
Nagarkurnool,Veldanda,31-Jul-22,23.1,35.6
Nalgonda,Adavi Devula Palli,01-Jul-22,27.9,34.6
Nalgonda,Adavi Devula Palli,02-Jul-22,26.1,36.2
Nalgonda,Adavi Devula Palli,03-Jul-22,25.7,34.8
Nalgonda,Adavi Devula Palli,04-Jul-22,25.1,32.8
Nalgonda,Adavi Devula Palli,05-Jul-22,28.2,32.9
Nalgonda,Adavi Devula Palli,06-Jul-22,23.8,34.4
Nalgonda,Adavi Devula Palli,07-Jul-22,26.1,30.0
Nalgonda,Adavi Devula Palli,08-Jul-22,24.6,31.3
Nalgonda,Adavi Devula Palli,09-Jul-22,23.9,27.0
Nalgonda,Adavi Devula Palli,10-Jul-22,23.7,28.2
Nalgonda,Adavi Devula Palli,11-Jul-22,25.2,29.1
Nalgonda,Adavi Devula Palli,12-Jul-22,24.6,28.4
Nalgonda,Adavi Devula Palli,13-Jul-22,24.4,26.4
Nalgonda,Adavi Devula Palli,14-Jul-22,24.9,28.0
Nalgonda,Adavi Devula Palli,15-Jul-22,26.3,30.7
Nalgonda,Adavi Devula Palli,16-Jul-22,26.1,32.3
Nalgonda,Adavi Devula Palli,17-Jul-22,26.5,32.7
Nalgonda,Adavi Devula Palli,18-Jul-22,23.7,30.7
Nalgonda,Adavi Devula Palli,19-Jul-22,25.3,31.8
Nalgonda,Adavi Devula Palli,20-Jul-22,27.0,33.0
Nalgonda,Adavi Devula Palli,21-Jul-22,27.0,34.1
Nalgonda,Adavi Devula Palli,22-Jul-22,24.0,33.8
Nalgonda,Adavi Devula Palli,23-Jul-22,24.7,26.5
Nalgonda,Adavi Devula Palli,24-Jul-22,26.0,29.9
Nalgonda,Adavi Devula Palli,25-Jul-22,25.4,32.0
Nalgonda,Adavi Devula Palli,26-Jul-22,25.0,31.6
Nalgonda,Adavi Devula Palli,27-Jul-22,24.7,28.6
Nalgonda,Adavi Devula Palli,28-Jul-22,24.7,33.6
Nalgonda,Adavi Devula Palli,29-Jul-22,25.2,34.4
Nalgonda,Adavi Devula Palli,30-Jul-22,25.4,36.7
Nalgonda,Adavi Devula Palli,31-Jul-22,25.9,34.7
Nalgonda,Anumula_Haliya,01-Jul-22,26.7,35.8
Nalgonda,Anumula_Haliya,02-Jul-22,25.7,36.7
Nalgonda,Anumula_Haliya,03-Jul-22,25.4,35.6
Nalgonda,Anumula_Haliya,04-Jul-22,24.5,33.0
Nalgonda,Anumula_Haliya,05-Jul-22,26.1,33.0
Nalgonda,Anumula_Haliya,06-Jul-22,23.8,37.0
Nalgonda,Anumula_Haliya,07-Jul-22,25.5,31.2
Nalgonda,Anumula_Haliya,08-Jul-22,24.1,32.6
Nalgonda,Anumula_Haliya,09-Jul-22,22.8,27.6
Nalgonda,Anumula_Haliya,10-Jul-22,23.0,29.0
Nalgonda,Anumula_Haliya,11-Jul-22,23.8,29.3
Nalgonda,Anumula_Haliya,12-Jul-22,23.3,28.7
Nalgonda,Anumula_Haliya,13-Jul-22,23.4,26.6
Nalgonda,Anumula_Haliya,14-Jul-22,23.9,28.2
Nalgonda,Anumula_Haliya,15-Jul-22,25.4,31.7
Nalgonda,Anumula_Haliya,16-Jul-22,25.6,33.7
Nalgonda,Anumula_Haliya,17-Jul-22,25.8,34.4
Nalgonda,Anumula_Haliya,18-Jul-22,23.9,31.6
Nalgonda,Anumula_Haliya,19-Jul-22,24.9,31.9
Nalgonda,Anumula_Haliya,20-Jul-22,26.2,34.5
Nalgonda,Anumula_Haliya,21-Jul-22,26.9,35.6
Nalgonda,Anumula_Haliya,22-Jul-22,26.0,35.8
Nalgonda,Anumula_Haliya,23-Jul-22,24.2,27.5
Nalgonda,Anumula_Haliya,24-Jul-22,25.9,31.7
Nalgonda,Anumula_Haliya,25-Jul-22,25.7,32.5
Nalgonda,Anumula_Haliya,26-Jul-22,24.1,33.1
Nalgonda,Anumula_Haliya,27-Jul-22,24.1,30.7
Nalgonda,Anumula_Haliya,28-Jul-22,24.7,34.3
Nalgonda,Anumula_Haliya,29-Jul-22,24.9,35.2
Nalgonda,Anumula_Haliya,30-Jul-22,25.0,36.4
Nalgonda,Anumula_Haliya,31-Jul-22,25.9,37.1
Nalgonda,Chandampet,01-Jul-22,25.4,36.0
Nalgonda,Chandampet,02-Jul-22,25.5,37.5
Nalgonda,Chandampet,03-Jul-22,26.7,35.1
Nalgonda,Chandampet,04-Jul-22,24.7,34.0
Nalgonda,Chandampet,05-Jul-22,25.9,34.2
Nalgonda,Chandampet,06-Jul-22,23.0,37.6
Nalgonda,Chandampet,07-Jul-22,24.6,30.3
Nalgonda,Chandampet,08-Jul-22,22.8,31.7
Nalgonda,Chandampet,09-Jul-22,22.3,26.9
Nalgonda,Chandampet,10-Jul-22,22.4,27.0
Nalgonda,Chandampet,11-Jul-22,24.0,28.9
Nalgonda,Chandampet,12-Jul-22,22.4,28.4
Nalgonda,Chandampet,13-Jul-22,22.4,26.0
Nalgonda,Chandampet,14-Jul-22,23.3,27.2
Nalgonda,Chandampet,15-Jul-22,24.5,32.2
Nalgonda,Chandampet,16-Jul-22,24.3,33.9
Nalgonda,Chandampet,17-Jul-22,24.6,33.8
Nalgonda,Chandampet,18-Jul-22,23.7,31.4
